file,template,cluster_id,how,direction,shift_z,total,inliers,inlier_ratio,rmse_inliers,rmse_all,max_z_diff,corr_xy,corr_xy_upper,corr_yz,max_corr,icp_rmse,icp_fitness,side_a,side_b,not_same_side,time,distance
PunkteOben,2,12,ICP to_plane,src=pcl,0.03,385,297.0,0.7714285714285715,0.004394675246882293,0.00966185719585135,0.0046243258213120655,0.002972916002578297,0.014584962703928903,0.09886957653347367,0.09886957653347367,0.008434072962783081,0.47470817120622566,,,,0.0779573917388916,
ObenNull,,13,My,None,0,562,541.0,0.9626334519572953,0.004484036180476475,0.005012288119159552,0.006389458134567566,4.2084733426992844e-17,0.050278642902661215,1.6160107833512726e-16,0.050278642902661215,,,0,0,0,0.0008063316345214844,
ObenNull,0,13,ICP to_point,src=tem,0,563,544.0,0.9662522202486679,0.004510063673304672,0.004963518625036533,0.008217428675895342,0.004992646586449313,0.05044616720749711,0.004827910333625039,0.05044616720749711,0.011978933798571999,0.3648026315789474,,,,0.03754854202270508,0.0005817237057611443
ObenNull,0,13,ICP to_plane,src=tem,0,559,546.0,0.9767441860465116,0.004189327478122539,0.004519314338302495,0.009244502116523801,0.2135598348244479,0.24309919744435443,0.038293703949753656,0.2643555791836941,0.011941416267465395,0.3594078947368421,,,,0.25162410736083984,0.01990144788787436
ObenNull,0,13,ICP to_point,src=pcl,0,563,554.0,0.9840142095914742,0.004105595181957483,0.004356939477290279,0.011217898782337803,0.003356847310717124,0.029584405219520406,0.036389344095341045,0.036389344095341045,0.0053156729010689525,0.5382513661202186,,,,0.00799560546875,
ObenNull,0,13,ICP to_plane,src=pcl,0,561,551.0,0.982174688057041,0.0041013169395879975,0.0043587341996954715,0.011108172195141621,0.01203281382633086,0.005175090246309695,0.05633323735565082,0.05633323735565082,0.005273705027624805,0.5373406193078324,,,,0.030672073364257812,
ObenNull,0,13,ICP to_point,src=tem,0.03,563,543.0,0.9644760213143873,0.004519385304483361,0.004991767371162485,0.008206940805093427,0.0035655126451437508,0.061174142791073124,0.009914131902888252,0.061174142791073124,0.011986312515689282,0.3651315789473684,,,,0.06646990776062012,0.0007359094087815081
ObenNull,0,13,ICP to_plane,src=tem,0.03,558,547.0,0.9802867383512545,0.004233663271624715,0.00453101805125708,0.0095231752628431,0.22208715173318402,0.2462410948526219,0.031192903376377576,0.27549501012933325,0.011977310125458124,0.35736842105263156,,,,0.08832263946533203,0.0046110422774888705
ObenNull,0,13,ICP to_point,src=pcl,0.03,563,354.0,0.6287744227353463,0.004815268470213348,0.013160573200456235,0.011233955617855496,0.0033675134846942625,0.0767742217929888,0.022284259323043787,0.0767742217929888,0.008469536980835881,0.42349726775956287,,,,0.01172494888305664,
ObenNull,0,13,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.004444088691143836,0.016575623021509417,0.1084179213137486,0.1084179213137486,0.0,0.0,,,,0.10488581657409668,
ObenNull,1,13,ICP to_point,src=tem,0,562,542.0,0.9644128113879004,0.004722435302312912,0.005182531046852384,0.007603948741541744,0.011268884443256423,0.057424881150839845,0.00846090786045556,0.057424881150839845,0.01184519037792789,0.5173124484748557,,,,0.07221484184265137,0.0010173088067352294
